14:00:46.821 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:00:46.830 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:00:46.832 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.766 seconds (JVM running for 2.22)
14:00:51.922 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:00:51.922 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:00:51.929 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 7 ms
14:02:18.931 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 3108 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:02:18.933 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:02:19.737 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:02:19.745 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:02:19.750 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:02:19.751 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
14:02:19.755 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:02:19.827 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:02:19.827 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 867 ms
14:02:20.183 sping-log [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
14:02:20.333 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:02:20.339 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:02:20.347 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:02:20.349 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.815 seconds (JVM running for 2.27)
14:02:34.213 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:02:34.213 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:02:34.217 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
14:03:27.063 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 9456 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:03:27.107 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:03:27.924 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:03:27.933 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:03:27.938 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:03:27.939 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
